player_id,player_display_name,player_name,player_full_name,batting_style,bowling_style,birthdate,country_id,list_team_ids
6852,,Steve Tomlinson,Steven Charles Benjamin Tomlinson,Right-hand bat,Right arm Pace,21/12/78,1.0,"221,519"
6853,,James Tomlinson,James Andrew Tomlinson,Left-hand bat,Left arm Pace,12/06/82,1.0,"359,489,107,235,64,327"
6854,,Josh Tolley,Joshua Rohan Tolley,Right-hand bat,,21/08/90,1.0,"237,243,395,523"
6855,,Chris Tolley,Christopher Mark Tolley,Right-hand bat,Left arm Pace,30/12/67,1.0,"176,162,146"
6856,,Ray Tolchard,Raymond Charles Tolchard,Right-hand bat,,13/10/53,1.0,"221,267"
6857,,Matthew Todd,Matthew Julian Todd,Right-hand bat,Right arm Off spin,25/05/83,1.0,"163,570"
6858,,Joshua Tobin,Joshua Tobin,Right-hand bat,Left arm Orthodox,04/06/91,1.0,"527,67"
6859,,Stephen Titchard,Stephen Paul Titchard,Right-hand bat,Right arm Pace,17/12/67,1.0,"238,33"
6860,,Chris Tipper,Christopher Lee Tipper,Right-hand bat,Left arm Pace,26/05/90,1.0,"348,243"
6861,,Sidney Tindall,Sidney Maguire Tindall,Right-hand bat,,1867-02-18,1.0,"33,203"
6862,,Richard Timms,Richard Thomas Timms,Right-hand bat,Right arm Pace,09/09/84,1.0,"278,495,347"
6863,,Peter Timmis,Peter John Timmis,Right-hand bat,Right arm Pace,30/07/42,1.0,"267,62"
6864,,Adam Tillcock,Adam David Tillcock,Right-hand bat,Left arm Orthodox,13/10/93,1.0,"176,125"
6865,,George Thurstance,George Richard Thurstance,Right-hand bat,Right arm wrist spin,01/05/92,1.0,"52,489,155"
6866,,Martin Thursfield,Martin John Thursfield,Right-hand bat,Right arm Pace,14/12/71,1.0,"107,295,310"
6867,,James Thorpe,James Ashley Thorpe,Right-hand bat,Right arm Pace,20/01/91,1.0,"540,310"
6868,,Graham Thorpe,Graham Paul Thorpe,Left-hand bat,Right arm Pace,01/08/69,1.0,"444,163"
6869,,Grant Thornton,Grant Thomas Thornton,Left-hand bat,Right arm Pace,29/08/92,1.0,"172,154,478"
6870,,Michael Thornely,Michael Alistair Thornely,Right-hand bat,Right arm Pace,19/10/87,1.0,"401,92,172,61,125,30,310,544,122,475"
6871,,Nick Thornicroft,Nicholas David Thornicroft,Left-hand bat,Right arm Pace,23/01/85,1.0,"540,561,190"
6872,,David Thorne,David Anthony Thorne,Right-hand bat,Left arm Pace,12/12/64,1.0,"111,154"
6873,,Mark Thorburn,Mark Thorburn,Right-hand bat,Right arm Pace,11/08/78,1.0,"117,107,235"
6874,,Alex Thomson,Alexander Thomas Thomson,Right-hand bat,Right arm Off spin,30/10/93,1.0,"489,172,62,154"
6875,,Jackson Thompson,Jackson Gladwin Thompson,Left-hand bat,Right arm Off spin,07/02/86,1.0,"461,337,86,295,2,198,122"
6876,,Jordan Thompson,Jordan Aaron Thompson,Left-hand bat,Right arm Pace,09/10/96,1.0,"513,563,307"
6877,,James Thompson,James Alan Thompson,Right-hand bat,Right arm Off spin,12/03/96,1.0,"373,598"
6878,,Ian Thompson,Ian Samuel Thompson,Right-hand bat,Right arm Pace,01/06/78,1.0,"247,2,570"
6879,,Henry Thompson,Henry Lester Thompson,Right-hand bat,Right arm Off spin,01/12/92,1.0,"243,353"
6880,,David Thompson,David James Jonathan Thompson,Right-hand bat,Right arm Pace,11/03/76,1.0,"500,243,163"
6881,,Chris Thompson,Christopher Everton Junior Thompson,Right-hand bat,Right arm Pace,26/06/87,1.0,"116,540,92,172,163,570,475"
6882,,Ben Thompson,Benjamin Rupert Thompson,Right-hand bat,Right arm Pace,23/11/84,1.0,"337,478"
6883,,Aaron Thomason,Aaron Dean Thomason,Right-hand bat,Right arm Pace,26/06/97,1.0,"540,154,478"
6884,,Darren Thomas,Stuart Darren Thomas,Left-hand bat,Right arm Pace,25/01/75,1.0,"500,519"
6885,,Paul Thomas,Paul Anthony Thomas,Right-hand bat,Right arm Pace,03/06/71,1.0,"238,338,285,146"
6886,,Luke Thomas,Luke William Thomas,Left-hand bat,Right arm Pace,16/05/87,1.0,"52,235,172,122,475"
6887,,Ian Thomas,Ian James Thomas,Left-hand bat,Right arm Off spin,09/05/79,1.0,"519,338,67"
6888,,Ivan Thomas,Ivan Alfred Astley Thomas,Right-hand bat,Right arm Pace,25/09/91,1.0,"401,353"
6889,,David Thomas,David James Thomas,Left-hand bat,Left arm Pace,30/06/59,1.0,"461,386,274,163"
6890,,Alun Thomas,Alun James Thomas,Right-hand bat,Right arm Pace,20/11/87,1.0,"527,67"
6891,,Aaron Thomas,Aaron Courteney Thomas,Right-hand bat,,06/05/85,1.0,"353,176,162"
6892,,James Theunissen,James Edward Theunissen,Right-hand bat,Right arm Pace,07/12/81,1.0,"104,235"
6893,,Guy Thatcher,Guy John Thatcher,Right-hand bat,,04/07/73,1.0,"52,116"
6894,,Shiv Thakor,Shivsinh Jaysinh Thakor,Right-hand bat,Right arm Pace,22/10/93,1.0,"238,540,92,172"
6895,,Joe Tetley,Joseph William Tetley,Left-hand bat,,14/04/95,1.0,"278,563,307"
6896,,Sean Terry,Sean Paul Terry,Right-hand bat,Right arm Off spin,01/08/91,1.0,"360,247,107,235,199,193"
6897,,Simon Tennant,Simon Richard Tennant,Right-hand bat,Right arm Off spin,22/09/86,1.0,"353,513"
6898,,Chauncey Templeton,Chauncey Hare Templeton,,,1806-11-24,1.0,"495,434"
6899,,James Taylor,James William Arthur Taylor,Right-hand bat,Right arm wrist spin,06/01/90,1.0,"444,3,540,92,176,285,515"
6900,,Tom Taylor,Thomas Alex Ian Taylor,Right-hand bat,Right arm Pace,21/12/94,1.0,"238,247"
6901,,Stephen Taylor,Stephen Andrew Taylor,Right-hand bat,Right arm Pace,17/12/85,1.0,"285,154"
6902,,Neil Taylor,Neil Raymond Taylor,Right-hand bat,Right arm Pace,09/02/64,1.0,"320,295,267"
6903,,Matthew Taylor,Matthew John George Taylor,Right-hand bat,Right arm wrist spin,01/10/96,1.0,"398,395"
6904,,Michael Taylor,Michael Hugh Taylor,Right-hand bat,Right arm wrist spin,06/12/88,1.0,"278,495,96,439"
6905,,Matt Taylor,Matthew David Taylor,Right-hand bat,Left arm Pace,08/07/94,1.0,"461,337,198"
6906,,Matthew Taylor,Matthew Taylor,Right-hand bat,Left arm Orthodox,13/11/73,1.0,"238,529"
6907,,James Taylor,James Philip Arthur Taylor,Right-hand bat,Right arm Pace,19/01/01,1.0,"238,247"
6908,,Paul Taylor,Jonathan Paul Taylor,Left-hand bat,Left arm Pace,08/08/64,1.0,"444,238,398,395,62"
6909,,Jack Taylor,Jack Martin Robert Taylor,Right-hand bat,Right arm Off spin,12/11/91,1.0,"461,337,198"
6910,,David Taylor,David Kenneth Taylor,Left-hand bat,Left arm Pace,17/12/74,1.0,"558,338,198"
6911,,Callum Taylor,Callum Zinzan Taylor,,,19/06/98,1.0,"527,67"
6912,,Chas Taylor,Charles William Taylor,Left-hand bat,Left arm Pace,12/08/66,1.0,"295,198"
6913,,Chris Taylor,Christopher Robert Taylor,Right-hand bat,Right arm Pace,21/02/81,1.0,"238,62,561"
6914,,Charlie Taylor,Charlie Peter Taylor,Right-hand bat,Right arm Pace,12/10/94,1.0,"92,172,88"
6915,,Cameron Taylor,Cameron Michael Giles Taylor,Right-hand bat,Right arm Pace,17/05/92,1.0,"116,122"
6916,,Callum Taylor,Callum John Taylor,Right-hand bat,Right arm Pace,26/06/97,1.0,"540,500,548,398"
6917,,Charles Taylor,Charles George Taylor,Right-hand bat,Right arm Pace,1816-11-21,1.0,"495,310"
6918,,Chris Taylor,Christopher Glyn Taylor,Right-hand bat,Right arm Off spin,27/09/76,1.0,"461,86"
6919,,Clare Taylor,Clare Elizabeth Taylor,Right-hand bat,Right arm Pace,22/05/65,1.0,"179,131,408"
6920,,Billy Taylor,Billy Victor Taylor,Left-hand bat,Right arm Pace,11/01/77,1.0,"107,310,327"
6921,,Brad Taylor,Bradley Jacob Taylor,Right-hand bat,Right arm Off spin,14/03/97,1.0,"540,107,235"
6922,,Robert Tayler,Robert Frederick Tayler,Right-hand bat,,1836-03-17,1.0,"107,434"
6923,,Will Tavaré,William Andrew Tavaré,Right-hand bat,Right arm Pace,01/01/90,1.0,"461,337,88,476,361"
6924,,Theeban Tavarasa,Banutheeban Tavarasa,Right-hand bat,Right arm Off spin,17/01/87,1.0,"278,548"
6925,,Jonathan Tattersall,Jonathan Andrew Tattersall,Right-hand bat,Right arm wrist spin,15/12/94,1.0,"540,561,513"
6926,,Hamza Taj,Hamza Taj,Right-hand bat,,13/07/91,1.0,"558,337"
6927,,Sunil Tailor,Sunil Tailor,Right-hand bat,Left arm Orthodox,03/07/88,1.0,"295,2"
6928,,Tahir Afridi,Tahir Gul Afridi,Left-hand bat,Left arm Pace,23/03/85,1.0,"2,570,327"
6929,,Naqaash Tahir,Naqaash Sarosh Tahir,Right-hand bat,Right arm Pace,14/11/83,1.0,"154,478"
6930,,Noel Tagart,Noel Ongley Tagart,Right-hand bat,,1878-12-24,1.0,"495,461"
6931,,Samuel Wyatt-Haines,Samuel James Richard Wyatt-Haines,Right-hand bat,Right arm Pace,08/12/95,1.0,"221,30"
6932,,Tim Wyatt,Timothy Robert Wyatt,Right-hand bat,Right arm Pace,12/04/99,1.0,"36,125"
6933,,Alex Wyatt,Alexander Charles Frederick Wyatt,Right-hand bat,Right arm Pace,23/07/90,1.0,"92,172"
6934,,Alex Wyatt,Alexander August Wyatt,Right-hand bat,Right arm wrist spin,23/06/76,1.0,"416,111"
6935,LJ Wright,Luke Wright,Luke James Wright,Right-hand bat,Right arm Pace,07/03/85,1.0,"444,296,316,3,540,92,182,472,69,185,310,279"
6936,,Jonathan Wright,Jonathan Patrick Wright,Right-hand bat,Right arm Pace,04/06/65,1.0,"338,254"
6937,,Greg Wright,Greg Daniel Wright,Left-hand bat,Left arm Orthodox,30/08/79,1.0,"337,62,515"
6938,,Egerton Wright,Egerton Lowndes Wright,Right-hand bat,,1885-11-15,1.0,"33,111"
6939,,Edward Wright,Edward Fortescue Wright,Right-hand bat,Right arm Pace,1858-03-11,1.0,"160,461,355"
6940,,Chris Wright,Christopher Julian Clement Wright,Right-hand bat,Right arm Pace,14/07/85,1.0,"359,278,3,500,548,235,64,295,361,154"
6941,,Ashley Wright,Ashley Spencer Wright,Right-hand bat,Right arm Pace,21/10/80,1.0,"92,182,62"
6942,,Andrew Wright,Amdrew R Wright,Right-hand bat,,08/03/94,1.0,"278,122"
6943,,Allan Worthy,Allan Worthy,Right-hand bat,Right arm Pace,01/01/74,1.0,"18,598"
6944,,Robert Woolley,Robert James Joseph Woolley,Right-hand bat,Right arm Pace,06/08/90,1.0,"278,243,476,544,122,475"
6945,,Nicholas Woods,Nicholas James Woods,Right-hand bat,Right arm wrist spin,02/01/87,1.0,"243,416"
6946,,Euan Woods,Euan David Woods,Left-hand bat,Right arm Off spin,30/09/98,1.0,"104,540"
6947,,Daniel Woods,Daniel Anthony Woods,Left-hand bat,Left arm Orthodox,28/09/87,1.0,"348,523"
6948,,Kenneth Woodroffe,Kenneth Herbert Clayton Woodroffe,Right-hand bat,Right arm Pace,1892-12-09,1.0,"495,107,310"
6949,,Rob Woodman,Robert James Woodman,Left-hand bat,Left arm Pace,12/10/86,1.0,"221,540,461,155,199,517,30"
6950,,Alexander Woodland,Alexander James Woodland,Left-hand bat,Right arm Pace,16/01/98,1.0,"558,489,337,235,544,122"
6951,,Arthur Woodcock,Arthur Woodcock,Right-hand bat,Right arm Pace,1865-09-23,1.0,"92,203"
6952,,Sam Wood,Samuel Kenneth William Wood,Left-hand bat,Right arm Off spin,03/04/93,1.0,"540,176,125"
6953,,Reg Wood,Reginald Wood,Left-hand bat,Left arm Pace,1860-03-07,1.0,"444,33,135"
6954,,Nathan Wood,Nathan Theodore Wood,Left-hand bat,Right arm Off spin,04/10/74,1.0,"348,33"
6955,,Matt Wood,Matthew James Wood,Right-hand bat,Right arm Off spin,30/09/80,1.0,"221,155,176,517"
6956,,Matthew Wood,Matthew James Wood,Right-hand bat,Right arm Off spin,06/04/77,1.0,"519,561"
6957,,Matthew  Wood,Matthew Joseph Wood,Right-hand bat,Left arm Pace,14/01/85,1.0,"489,155,310,544"
6958,,Maxmillian Wood,Maxmillian David Francis Wood,Right-hand bat,Right arm Pace,1873-02-22,1.0,"256,107"
6959,MA Wood,Mark Wood,Mark Andrew Wood,Right-hand bat,Right arm Pace,11/01/90,1.0,"444,470,283,373,3,598"
6960,,Luke Wood,Luke Wood,Left-hand bat,Left arm Pace,02/08/95,1.0,"540,176,125"
6961,,Julian Wood,Julian Ross Wood,Left-hand bat,Right arm Pace,21/11/68,1.0,"104,107"
6962,,Jack Wood,Jack Michael Wood,Right-hand bat,Right arm Pace,04/11/94,1.0,"117,582"
6963,,John Wood,John Wood,Right-hand bat,Right arm Pace,22/07/70,1.0,"283,33"
6964,,Greg Wood,Gregory Luke Wood,Left-hand bat,,02/12/88,1.0,"540,561,513"
6965,,Craig Wood,Craig Robert Wood,Right-hand bat,,16/03/85,1.0,"338,515"
6966,,Chris Wood,Christopher Philip Wood,Right-hand bat,Left arm Pace,27/06/90,1.0,"540,107,235"
6967,,David Womble,David Robert Womble,Right-hand bat,Right arm Pace,23/02/77,1.0,"238,62"
6968,,Mark Wolstenholme,Mark Andrew Wolstenholme,Right-hand bat,Right arm Pace,20/10/79,1.0,"320,431"
6969,,John Wolstenholme,John Paul Wolstenholme,Right-hand bat,Right arm Pace,07/05/82,1.0,"395,523,431"
6970,CR Woakes,Chris Woakes,Christopher Roger Woakes,Right-hand bat,Right arm Pace,02/03/89,1.0,"444,3,540,338,505,155,143,152,154,279"
6971,,James Winterbotham,James Percival Winterbotham,Left-hand bat,Left arm Orthodox,1883-06-21,1.0,"461,111"
6972,,Gerald Winter,Gerald Esdaile Winter,Right-hand bat,Others,1876-11-29,1.0,"495,295"
6973,,Jack Winslade,Jack Robert Winslade,Right-hand bat,Right arm Pace,12/04/95,1.0,"540,500,548,199,570,357,114"
6974,,Roger Winlaw,Roger de Winton Kelsall Winlaw,Right-hand bat,,28/03/12,1.0,"495,163"
6975,,Lauren Winfield,Lauren Winfield,Right-hand bat,,16/08/90,1.0,"179,408"
6976,,Mitch Wilson,Mitchell James Wilson,Right-hand bat,Right arm Pace,10/06/92,1.0,"489,320,461,337"
6977,,Elliot Wilson,Elliot James Wilson,Right-hand bat,Right arm Pace,10/11/79,1.0,"548,191,478,188"
6978,,Eddie Wilson,Edward Wilson,Left-hand bat,,07/07/94,1.0,"561,513,563,307"
6979,,Danny Wilson,Daniel Graeme Wilson,Right-hand bat,Right arm Pace,18/02/77,1.0,"116,500,344"
6980,,Claude Wilson,Claude William Wilson,Right-hand bat,,1858-09-09,1.0,"111,163"
6981,,Callum Wilson,Callum John Wilson,Left-hand bat,Right arm Pace,08/02/92,1.0,"36,267"
6982,,Adam Wilson,Adam David Wilson,Right-hand bat,Right arm Pace,10/10/88,1.0,"353,88,476,122"
6983,,Peter Wilshaw,Peter James Wilshaw,Right-hand bat,Right arm Pace,15/07/87,1.0,"125,162,416,62"
6984,,Greg Willott,Greg Richard Willott,Left-hand bat,Left arm Pace,13/06/80,1.0,"267,62"
6985,,Dominic Williamson,Dominic Williamson,Right-hand bat,Right arm Pace,15/11/75,1.0,"92,285"
6986,,Craig Williamson,Andrew Craig Williamson,Right-hand bat,Left arm Orthodox,08/12/89,1.0,"247,353,476"
6987,,Taylor Williams,Taylor Williams,Right-hand bat,,13/07/92,1.0,"36,125"
6988,,Simon Willaims,Simon Lee Williams,Right-hand bat,,03/09/70,1.0,"116,581"
6989,,Robbie Williams,Robert Edward Morgan Williams,Right-hand bat,Right arm Pace,19/01/87,1.0,"104,117,92,155,295,2"
6990,,Oliver Williams,Oliver Charles W Williams,Right-hand bat,,28/04/83,1.0,"172,182"
6991,,Neil Williams,Neil FetzGerald Williams,Right-hand bat,Right arm Pace,02/07/62,1.0,"444,36,500,295,129,442"
6992,,Gary Williams,Gary Douglas Williams,Right-hand bat,Right arm Pace,01/09/65,1.0,"62,254"
6993,,Darrel Williams,Darrel Ryan Williams,Right-hand bat,Right arm wrist spin,21/09/95,1.0,"117,515"
6994,,Daniel Williams,Daniel Mark Williams,Right-hand bat,Right arm Pace,01/01/81,1.0,"104,88"
6995,,Chris Williams,Christopher Michael Williams,Right-hand bat,Right arm Pace,21/10/92,1.0,"401,353"
6996,,Chris Williams,Christopher David Williams,Right-hand bat,Right arm Pace,03/04/90,1.0,"237,243,243"
6997,,Ben Williams,Benjamin Peter Robert Williams,Right-hand bat,Left arm Pace,28/10/93,1.0,"221,117"
6998,,Ben Williams,Ben Williams,Right-hand bat,Right arm Pace,24/06/92,1.0,"416,111,478"
6999,DJ Willey,David Willey,David Jonathan Willey,Left-hand bat,Left arm Pace,28/02/90,1.0,"470,3,540,395,523,193,561"
7000,,Richard Wilkinson,Richard Malcolm Wilkinson,Right-hand bat,Right arm Pace,24/11/82,1.0,"348,199,515"
7001,,Paul Wilkinson,Paul Edward Wilkinson,Right-hand bat,Right arm Pace,12/03/82,1.0,"52,116"
7002,,Alex Wilkinson,Alex Ross Wilkinson,Left-hand bat,Left arm Pace,04/09/96,1.0,"338,515"
7003,,Ollie Wilkin,Oliver Wilkin,Right-hand bat,Right arm Pace,06/04/92,1.0,"88,295,2"
7004,,Jonathan Wileman,Jonathan Ritchie Wileman,Right-hand bat,Right arm Pace,19/08/70,1.0,"191,155,176,417"
7005,,Denys Wilcox,Denys Robert Wilcox,Right-hand bat,Right arm Off spin,04/06/10,1.0,"495,500"
7006,,David Wigley,David Harry Wigley,Right-hand bat,Right arm Pace,26/10/81,1.0,"461,88,395,523,146,561"
7007,,Jonny Wightman,Jonathan Robin Wightman,Right-hand bat,Right arm Pace,30/09/83,1.0,"353,598"
7008,,Marcus Wight,Robert Marcus Wight,Right-hand bat,Right arm Off spin,12/09/69,1.0,"495,461"
7009,,Simon Widdup,Simon Widdup,Right-hand bat,Right arm Off spin,10/11/77,1.0,"561,190"
7010,,Dodger Whysall,William Wilfrid Whysall,Right-hand bat,Right arm Pace,1887-10-31,1.0,"444,176"
7011,,Chris Whittock,Christopher Jonathan Whittock,Right-hand bat,Right arm Pace,08/05/93,1.0,"338,172,199"
7012,,Albert Whittle,Albert Edward Mark Whittle,Right-hand bat,Right arm Pace,1877-09-16,1.0,"517,154"
7013,,Herbert Whitfeld,Herbert Whitfeld,Right-hand bat,Left arm Pace,1858-11-15,1.0,"495,310"
7014,,Ross Whiteley,Ross Andrew Whiteley,Left-hand bat,Left arm Pace,13/09/88,1.0,"238,247,324,146,515"
7015,,Peter Whitehouse,Peter Michael William Whitehouse,Right-hand bat,Right arm Pace,27/04/17,1.0,"434,111"
7016,,Wayne White,Wayne Andrew White,Right-hand bat,Right arm Pace,22/09/85,1.0,"238,247,92"
7017,,Reginald White,Reginald Strelley Moresby White,,,1893-02-22,1.0,"256,111"
7018,,Robbie White,Robert George White,Right-hand bat,Right arm Pace,15/09/95,1.0,"88,295,2"
7019,,Rob White,Robert Allan White,Right-hand bat,Right arm wrist spin,15/10/79,1.0,"88,395"
7020,,Giles White,Giles William White,Right-hand bat,Right arm wrist spin,23/03/72,1.0,"221,107,235,517"
7021,,Graeme White,Graeme Geoffrey White,Right-hand bat,Left arm Orthodox,18/04/87,1.0,"540,395,523,176"
7022,,Craig White,Craig White,Right-hand bat,Right arm Pace,16/12/69,1.0,"444,541,322,135,561"
7023,,Paul Whitaker,Paul Robert Whitaker,Left-hand bat,Right arm Off spin,28/06/73,1.0,"322,107"
7024,,Matthew Whiley,Matthew Jeffrey Allen Whiley,Right-hand bat,Left arm Pace,06/05/80,1.0,"92,176"
7025,,Graeme Whiles,Graeme Philip Whiles,Left-hand bat,Right arm Pace,14/12/93,1.0,"513,307"
7026,,Chris Whelan,Christopher David Whelan,Right-hand bat,Right arm Pace,08/05/86,1.0,"527,295,146,515"
7027,,Stephen Wheeler,Stephen James Wheeler,Right-hand bat,Right arm Pace,16/10/86,1.0,"104,88,30"
7028,,Dan Wheeldon,Daniel Maurice Wheeldon,Right-hand bat,Right arm Pace,14/03/89,1.0,"122,513"
7029,,David Wheeldon,David Antony Wheeldon,Left-hand bat,Right arm wrist spin,12/04/89,1.0,"62,146,515"
7030,,Tom Wheater,Thomas Phillip Wheater,,,01/01/91,1.0,"385,261"
7031,,Adam Wheater,Adam Jack Aubrey Wheater,Right-hand bat,,13/02/90,1.0,"576,278,540,500,548,261,107,490"
7032,,Alex Wharf,Alexander George Wharf,Right-hand bat,Right arm Pace,04/06/75,1.0,"444,519,176,561"
7033,,Ian Westwood,Ian James Westwood,Left-hand bat,Right arm Off spin,13/07/82,1.0,"154,188"
7034,,Phil Weston,William Philip Christopher Weston,Left-hand bat,Left arm Pace,16/06/73,1.0,"238,461,146"
7035,,Robin Weston,Robin Michael Swann Weston,Right-hand bat,Right arm wrist spin,07/06/75,1.0,"238,283,295"
7036,,Logan Weston,Logan Patrick Weston,Right-hand bat,Right arm Off spin,03/07/92,1.0,"237,515"
7037,,Tom Westley,Thomas Westley,Right-hand bat,Right arm Off spin,13/03/89,1.0,"116,540,500,548,155"
7038,,Mervyn Westfield,Mervyn Simon Westfield,Right-hand bat,Right arm Pace,05/05/88,1.0,"500,548"
7039,,Sam Westaway,Samuel Alexander Westaway,Right-hand bat,,29/07/92,1.0,"416,111"
7040,,Aaron West,Aaron Spencer Thomas West,Right-hand bat,Right arm Pace,30/01/91,1.0,"548,261"
7041,,Riki Wessels,Mattheus Hendrik Wessels,Right-hand bat,,12/11/85,1.0,"296,155,158,192,395,523,269"
7042,,Alex Welsh,Alex Stephen Welsh,Right-hand bat,Right arm wrist spin,01/09/88,1.0,"88,563"
7043,,Vince Wells,Vincent John Wells,Right-hand bat,Right arm Pace,06/08/65,1.0,"444,283,434,92"
7044,,Tom Wells,Thomas Joshua Wells,Right-hand bat,Right arm Pace,15/03/93,1.0,"92,172"
7045,,Luke Wells,Luke William Peter Wells,Left-hand bat,Right arm wrist spin,29/12/90,1.0,"597,540,310,544"
7046,,Josh Wells,Joshua Anthony Wells,Left-hand bat,Left arm Pace,03/06/94,1.0,"548,385,366"
7047,,Peter Wellings,Peter Edward Wellings,Right-hand bat,Right arm Pace,05/03/70,1.0,"295,404,62"
7048,,Stuart Welch,Stuart David Welch,Right-hand bat,Right arm Off spin,25/04/71,1.0,"247,548,172,199"
7049,,Graeme Welch,Graeme Welch,Right-hand bat,Right arm Pace,21/03/72,1.0,"238,154,279"
7050,,Martin Weightman,Martin William Weightman,Left-hand bat,Left arm Pace,10/12/91,1.0,"52,125"
7051,,James Weighell,William James Weighell,Left-hand bat,Right arm Pace,28/01/94,1.0,"283,373,598"
7052,,Stuart Wedge,Stuart Andrew Wedge,Left-hand bat,Left arm Pace,24/10/85,1.0,"338,146,515"
7053,,Simon Webster,Simon W Webster,Right-hand bat,Right arm Pace,01/09/94,1.0,"116,125"
7054,,Jay Webster,Jay Nigel Webster,Right-hand bat,Right arm Pace,14/11/77,1.0,"570,478"
7055,,Thomas Webley,Thomas Webley,Left-hand bat,Left arm Orthodox,02/03/83,1.0,"278,320,517,347"
7056,,Herbert Webbe,Herbert Ross Webbe,Right-hand bat,,1856-05-18,1.0,"295,111"
7057,,Sidney Webb,Sidney Webb,Right-hand bat,Right arm Pace,1875-02-01,1.0,"569,33,295"
7058,,Matthew Webb,Matthew Jonathan Webb,Right-hand bat,Right arm Pace,14/08/79,1.0,"221,401,581"
7059,,Luke Webb,Luke Alexander Webb,Right-hand bat,Right arm Off spin,31/12/95,1.0,"320,582,416"
7060,,Jonathon Webb,Jonathon Patrick Webb,Right-hand bat,Right arm Pace,12/01/92,1.0,"353,154,478"
7061,,Joe Weatherley,Joe James Weatherley,Right-hand bat,Right arm Off spin,19/01/97,1.0,"540,107,235"
7062,,Simon Weale,Simon David Weale,Right-hand bat,Left arm Orthodox,16/09/67,1.0,"404,111"
7063,,Brian Waud,Brian Wilkes Waud,Right-hand bat,,1837-06-04,1.0,"111,561"
7064,,Matthew Watson,Matthew John Corbett Watson,Right-hand bat,Right arm wrist spin,04/04/87,1.0,"558,416"
7065,,Aaron Watson,Aaron Ashley Watson,Left-hand bat,Left arm Pace,07/06/82,1.0,"278,398"
7066,,Chris Watling,Christopher Peter Watling,Right-hand bat,Right arm wrist spin,30/03/86,1.0,"155,198"
7067,,Liam Watkinson,Liam Watkinson,Right-hand bat,Right arm Pace,27/07/91,1.0,"237,243"
7068,,Simon Watkins,Simon Joseph Vernon Watkins,Left-hand bat,Right arm Off spin,20/01/89,1.0,"320,416"
7069,,Ryan Watkins,Ryan Edward Watkins,Left-hand bat,Right arm Pace,09/06/83,1.0,"519,67"
7070,,Steve Watkin,Steven Llewellyn Watkin,Right-hand bat,Right arm Pace,15/09/64,1.0,"444,519"
7071,,Huw Waters,Huw Thomas Waters,Right-hand bat,Right arm Pace,26/09/86,1.0,"519,67"
7072,,Irving Washington,William Arthur Irving Washington,Left-hand bat,,1879-12-11,1.0,"569,253,561"
7073,,Russell Warren,Russell John Warren,Right-hand bat,Right arm Off spin,10/09/71,1.0,"395,176"
